Date,Open,High,Low,Close,Volume,Market Cap
"Nov 30, 2022",$ 0.10,$ 0.11,$ 0.10,$ 0.11,"$ 1,38,86,24,554.00","$ 14,17,71,70,963.00"
"Nov 29, 2022",$ 0.10,$ 0.10,$ 0.09,$ 0.10,"$ 1,35,24,27,444.00","$ 13,51,28,95,531.00"
"Nov 28, 2022",$ 0.10,$ 0.10,$ 0.09,$ 0.10,"$ 1,37,56,00,313.00","$ 12,61,98,70,242.00"
"Nov 27, 2022",$ 0.09,$ 0.11,$ 0.09,$ 0.10,"$ 1,96,52,64,746.00","$ 13,09,61,41,897.00"
"Nov 26, 2022",$ 0.09,$ 0.09,$ 0.09,$ 0.09,"$ 90,20,63,657.00","$ 11,80,61,32,933.00"
"Nov 25, 2022",$ 0.08,$ 0.09,$ 0.08,$ 0.09,"$ 1,02,24,84,210.00","$ 11,87,07,58,194.00"
"Nov 24, 2022",$ 0.08,$ 0.08,$ 0.08,$ 0.08,"$ 36,03,26,829.00","$ 10,81,01,00,363.00"
"Nov 23, 2022",$ 0.08,$ 0.08,$ 0.08,$ 0.08,"$ 52,97,44,394.00","$ 10,85,06,35,449.00"
"Nov 22, 2022",$ 0.07,$ 0.08,$ 0.07,$ 0.08,"$ 55,63,92,479.00","$ 10,41,31,28,152.00"
"Nov 21, 2022",$ 0.08,$ 0.08,$ 0.07,$ 0.07,"$ 66,00,61,266.00","$ 9,91,19,68,411.00"
"Nov 20, 2022",$ 0.08,$ 0.09,$ 0.08,$ 0.08,"$ 49,90,31,478.00","$ 10,23,87,17,743.00"
"Nov 19, 2022",$ 0.08,$ 0.08,$ 0.08,$ 0.08,"$ 24,66,61,551.00","$ 11,22,14,58,410.00"
"Nov 18, 2022",$ 0.08,$ 0.09,$ 0.08,$ 0.08,"$ 33,74,85,766.00","$ 11,23,35,51,369.00"
"Nov 17, 2022",$ 0.09,$ 0.09,$ 0.08,$ 0.08,"$ 46,16,54,197.00","$ 11,24,58,45,536.00"
"Nov 16, 2022",$ 0.09,$ 0.09,$ 0.08,$ 0.09,"$ 71,28,26,081.00","$ 11,35,43,07,056.00"
"Nov 15, 2022",$ 0.09,$ 0.09,$ 0.09,$ 0.09,"$ 64,00,84,422.00","$ 11,53,85,45,274.00"
"Nov 14, 2022",$ 0.08,$ 0.09,$ 0.08,$ 0.09,"$ 1,21,26,78,659.00","$ 11,39,36,32,585.00"
"Nov 13, 2022",$ 0.09,$ 0.09,$ 0.08,$ 0.08,"$ 94,95,84,216.00","$ 11,26,28,17,197.00"
"Nov 12, 2022",$ 0.08,$ 0.09,$ 0.08,$ 0.09,"$ 1,84,24,69,589.00","$ 11,68,02,60,926.00"
"Nov 11, 2022",$ 0.09,$ 0.09,$ 0.08,$ 0.08,"$ 1,30,51,92,050.00","$ 11,26,17,64,685.00"
"Nov 10, 2022",$ 0.07,$ 0.09,$ 0.07,$ 0.09,"$ 2,42,18,32,556.00","$ 11,91,23,84,868.00"
"Nov 09, 2022",$ 0.09,$ 0.09,$ 0.07,$ 0.07,"$ 2,80,77,94,508.00","$ 9,85,57,82,890.00"
"Nov 08, 2022",$ 0.11,$ 0.11,$ 0.08,$ 0.09,"$ 3,54,58,38,435.00","$ 11,72,94,70,505.00"
"Nov 07, 2022",$ 0.11,$ 0.12,$ 0.11,$ 0.11,"$ 1,33,79,77,256.00","$ 14,76,60,64,919.00"
"Nov 06, 2022",$ 0.12,$ 0.13,$ 0.11,$ 0.11,"$ 1,31,68,10,628.00","$ 15,20,49,23,054.00"
"Nov 05, 2022",$ 0.13,$ 0.14,$ 0.12,$ 0.12,"$ 1,90,74,21,740.00","$ 16,50,26,74,701.00"
"Nov 04, 2022",$ 0.12,$ 0.13,$ 0.12,$ 0.13,"$ 2,95,70,02,544.00","$ 16,75,36,83,862.00"
"Nov 03, 2022",$ 0.13,$ 0.14,$ 0.12,$ 0.12,"$ 2,57,05,74,344.00","$ 16,26,44,00,488.00"
"Nov 02, 2022",$ 0.14,$ 0.15,$ 0.12,$ 0.13,"$ 4,67,56,47,398.00","$ 16,95,92,67,168.00"
"Nov 01, 2022",$ 0.13,$ 0.16,$ 0.13,$ 0.14,"$ 7,87,72,93,443.00","$ 18,91,55,05,663.00"
"Oct 31, 2022",$ 0.12,$ 0.13,$ 0.12,$ 0.13,"$ 5,81,42,47,122.00","$ 16,85,26,35,357.00"
"Oct 30, 2022",$ 0.12,$ 0.14,$ 0.11,$ 0.12,"$ 7,90,85,93,943.00","$ 15,62,89,19,762.00"
"Oct 29, 2022",$ 0.08,$ 0.15,$ 0.08,$ 0.12,"$ 12,15,76,42,295.00","$ 16,13,31,95,507.00"
"Oct 28, 2022",$ 0.08,$ 0.09,$ 0.07,$ 0.08,"$ 3,17,25,00,998.00","$ 11,13,06,94,833.00"
"Oct 27, 2022",$ 0.07,$ 0.08,$ 0.07,$ 0.08,"$ 2,65,27,84,687.00","$ 10,21,81,01,947.00"
"Oct 26, 2022",$ 0.06,$ 0.07,$ 0.06,$ 0.07,"$ 1,35,70,27,720.00","$ 9,65,84,15,951.00"
"Oct 25, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 47,55,12,798.00","$ 8,34,25,94,266.00"
"Oct 24, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 22,65,74,582.00","$ 7,89,47,13,938.00"
"Oct 23, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 18,25,23,575.00","$ 8,00,63,27,877.00"
"Oct 22, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 15,94,31,212.00","$ 7,91,96,49,250.00"
"Oct 21, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 22,47,87,600.00","$ 7,87,19,20,977.00"
"Oct 20, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 24,13,88,629.00","$ 7,89,86,38,415.00"
"Oct 19, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 28,72,97,160.00","$ 7,78,95,14,567.00"
"Oct 18, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 23,92,36,218.00","$ 7,93,05,01,780.00"
"Oct 17, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 17,42,61,450.00","$ 7,95,16,82,992.00"
"Oct 16, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 16,22,46,280.00","$ 7,81,61,35,872.00"
"Oct 15, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 18,22,08,164.00","$ 7,77,19,00,212.00"
"Oct 14, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 24,26,91,429.00","$ 7,78,02,55,732.00"
"Oct 13, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 46,64,39,562.00","$ 7,91,69,29,107.00"
"Oct 12, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 19,91,33,108.00","$ 7,94,45,14,180.00"
"Oct 11, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 29,59,67,661.00","$ 7,99,45,16,055.00"
"Oct 10, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 25,45,59,947.00","$ 7,89,56,99,950.00"
"Oct 09, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 15,82,80,272.00","$ 8,24,62,27,943.00"
"Oct 08, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 16,92,54,316.00","$ 8,18,28,34,473.00"
"Oct 07, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 29,97,17,356.00","$ 8,27,98,89,101.00"
"Oct 06, 2022",$ 0.06,$ 0.07,$ 0.06,$ 0.06,"$ 38,79,62,671.00","$ 8,41,71,10,770.00"
"Oct 05, 2022",$ 0.07,$ 0.07,$ 0.06,$ 0.06,"$ 60,66,25,264.00","$ 8,58,83,87,007.00"
"Oct 04, 2022",$ 0.06,$ 0.07,$ 0.06,$ 0.07,"$ 82,64,24,315.00","$ 8,75,11,79,629.00"
"Oct 03, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 19,57,66,522.00","$ 8,01,12,00,975.00"
"Oct 02, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 19,81,68,354.00","$ 7,86,58,18,785.00"
"Oct 01, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 34,78,95,211.00","$ 8,04,34,39,065.00"
"Sep 30, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 36,90,84,722.00","$ 8,17,95,18,753.00"
"Sep 29, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 22,91,57,795.00","$ 8,05,67,84,084.00"
"Sep 28, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 27,73,99,298.00","$ 8,04,28,38,684.00"
"Sep 27, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 33,74,27,597.00","$ 8,04,10,40,940.00"
"Sep 26, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 32,37,10,024.00","$ 8,10,47,29,435.00"
"Sep 25, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 36,74,53,955.00","$ 8,11,30,72,988.00"
"Sep 24, 2022",$ 0.06,$ 0.07,$ 0.06,$ 0.06,"$ 96,95,27,521.00","$ 8,38,93,12,728.00"
"Sep 23, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 70,48,23,247.00","$ 8,40,28,22,198.00"
"Sep 22, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 24,17,38,855.00","$ 7,90,69,93,348.00"
"Sep 21, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 40,60,17,754.00","$ 7,61,58,14,271.00"
"Sep 20, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 29,49,29,293.00","$ 7,75,01,70,211.00"
"Sep 19, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 30,12,68,389.00","$ 7,77,61,09,587.00"
"Sep 18, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 26,54,05,124.00","$ 7,63,11,64,742.00"
"Sep 17, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 20,96,04,119.00","$ 8,25,34,83,488.00"
"Sep 16, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 24,70,11,315.00","$ 8,01,63,72,777.00"
"Sep 15, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 32,71,76,374.00","$ 7,79,98,86,203.00"
"Sep 14, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 36,95,54,274.00","$ 8,11,58,22,873.00"
"Sep 13, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 46,16,44,993.00","$ 7,97,73,91,521.00"
"Sep 12, 2022",$ 0.06,$ 0.07,$ 0.06,$ 0.06,"$ 38,36,30,739.00","$ 8,47,82,71,266.00"
"Sep 11, 2022",$ 0.06,$ 0.07,$ 0.06,$ 0.06,"$ 32,77,41,964.00","$ 8,45,29,81,187.00"
"Sep 10, 2022",$ 0.06,$ 0.07,$ 0.06,$ 0.06,"$ 41,31,01,249.00","$ 8,59,39,43,122.00"
"Sep 09, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 48,79,88,732.00","$ 8,49,33,74,188.00"
"Sep 08, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 26,80,99,702.00","$ 8,08,98,86,557.00"
"Sep 07, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 32,47,81,387.00","$ 8,10,67,25,009.00"
"Sep 06, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 47,14,85,708.00","$ 7,82,53,61,373.00"
"Sep 05, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 23,19,18,999.00","$ 8,32,34,36,799.00"
"Sep 04, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 25,00,44,436.00","$ 8,38,82,85,912.00"
"Sep 03, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 29,71,23,402.00","$ 8,31,76,06,742.00"
"Sep 02, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 27,34,53,013.00","$ 8,17,71,62,497.00"
"Sep 01, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 32,87,65,413.00","$ 8,27,49,09,580.00"
"Aug 31, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 30,97,48,693.00","$ 8,13,67,11,789.00"
"Aug 30, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 32,89,34,727.00","$ 8,16,26,17,342.00"
"Aug 29, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 31,50,05,254.00","$ 8,47,59,82,410.00"
"Aug 28, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 29,50,86,067.00","$ 8,19,71,64,608.00"
"Aug 27, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 38,08,87,727.00","$ 8,43,61,01,141.00"
"Aug 26, 2022",$ 0.07,$ 0.07,$ 0.06,$ 0.06,"$ 62,05,12,451.00","$ 8,43,41,58,604.00"
"Aug 25, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 46,97,98,193.00","$ 9,16,67,56,287.00"
"Aug 24, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 34,54,74,347.00","$ 9,02,03,51,173.00"
"Aug 23, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 33,54,76,543.00","$ 9,12,37,09,368.00"
"Aug 22, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 45,34,13,439.00","$ 9,07,35,10,290.00"
"Aug 21, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 42,14,55,865.00","$ 9,21,37,80,847.00"
"Aug 20, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 53,72,99,425.00","$ 9,22,59,08,326.00"
"Aug 19, 2022",$ 0.08,$ 0.08,$ 0.07,$ 0.07,"$ 96,55,43,533.00","$ 9,01,35,26,603.00"
"Aug 18, 2022",$ 0.08,$ 0.08,$ 0.08,$ 0.08,"$ 62,13,94,159.00","$ 9,96,07,73,256.00"
"Aug 17, 2022",$ 0.09,$ 0.09,$ 0.08,$ 0.08,"$ 99,62,72,861.00","$ 10,63,41,35,573.00"
"Aug 16, 2022",$ 0.08,$ 0.09,$ 0.08,$ 0.09,"$ 1,94,73,77,918.00","$ 11,53,75,34,090.00"
"Aug 15, 2022",$ 0.08,$ 0.08,$ 0.08,$ 0.08,"$ 85,50,17,472.00","$ 10,17,84,94,868.00"
"Aug 14, 2022",$ 0.07,$ 0.08,$ 0.07,$ 0.08,"$ 1,53,04,03,447.00","$ 10,83,74,95,194.00"
"Aug 13, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 44,62,87,445.00","$ 9,66,37,85,944.00"
"Aug 12, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 32,04,10,367.00","$ 9,59,80,95,936.00"
"Aug 11, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 56,39,08,591.00","$ 9,41,03,91,234.00"
"Aug 10, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 43,11,72,729.00","$ 9,44,54,97,252.00"
"Aug 09, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 61,13,27,142.00","$ 9,17,08,91,404.00"
"Aug 08, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 39,91,83,407.00","$ 9,29,42,35,030.00"
"Aug 07, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 20,48,62,521.00","$ 9,14,63,40,283.00"
"Aug 06, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 27,79,79,112.00","$ 9,11,10,77,389.00"
"Aug 05, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 33,62,16,727.00","$ 9,25,57,29,717.00"
"Aug 04, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 25,64,57,805.00","$ 8,93,62,77,229.00"
"Aug 03, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 28,68,19,387.00","$ 8,78,21,81,926.00"
"Aug 02, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 33,66,42,237.00","$ 8,84,82,90,322.00"
"Aug 01, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 44,40,88,167.00","$ 9,11,78,34,246.00"
"Jul 31, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 52,11,94,035.00","$ 9,05,77,28,540.00"
"Jul 30, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 76,05,71,682.00","$ 9,23,96,76,912.00"
"Jul 29, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 69,68,87,711.00","$ 9,14,22,29,129.00"
"Jul 28, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 65,09,83,024.00","$ 9,16,86,35,568.00"
"Jul 27, 2022",$ 0.06,$ 0.07,$ 0.06,$ 0.07,"$ 49,92,04,589.00","$ 8,89,16,67,873.00"
"Jul 26, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 41,64,88,015.00","$ 8,29,35,27,878.00"
"Jul 25, 2022",$ 0.07,$ 0.07,$ 0.06,$ 0.06,"$ 44,85,72,441.00","$ 8,26,61,23,804.00"
"Jul 24, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 36,91,41,492.00","$ 8,98,50,46,175.00"
"Jul 23, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 42,79,22,351.00","$ 9,03,80,28,051.00"
"Jul 22, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 47,94,56,105.00","$ 8,96,36,61,597.00"
"Jul 21, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 49,24,34,239.00","$ 9,28,16,22,159.00"
"Jul 20, 2022",$ 0.07,$ 0.08,$ 0.07,$ 0.07,"$ 1,01,93,75,521.00","$ 9,30,28,43,117.00"
"Jul 19, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 55,22,11,168.00","$ 9,15,59,70,622.00"
"Jul 18, 2022",$ 0.06,$ 0.07,$ 0.06,$ 0.07,"$ 56,47,95,959.00","$ 8,98,38,02,899.00"
"Jul 17, 2022",$ 0.06,$ 0.07,$ 0.06,$ 0.06,"$ 24,96,97,026.00","$ 8,37,24,96,382.00"
"Jul 16, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 27,96,44,299.00","$ 8,52,80,66,515.00"
"Jul 15, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 37,43,57,844.00","$ 8,36,38,46,887.00"
"Jul 14, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 34,80,90,510.00","$ 8,27,78,52,718.00"
"Jul 13, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 44,65,05,400.00","$ 8,21,93,02,651.00"
"Jul 12, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 29,84,62,083.00","$ 7,97,17,64,743.00"
"Jul 11, 2022",$ 0.07,$ 0.07,$ 0.06,$ 0.06,"$ 32,61,25,900.00","$ 8,20,52,44,619.00"
"Jul 10, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 29,98,10,124.00","$ 8,92,37,74,475.00"
"Jul 09, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 25,42,72,147.00","$ 9,22,21,95,947.00"
"Jul 08, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 44,43,69,733.00","$ 9,18,83,79,818.00"
"Jul 07, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 40,25,91,742.00","$ 9,36,93,20,423.00"
"Jul 06, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 39,89,26,503.00","$ 9,09,89,25,996.00"
"Jul 05, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 40,32,20,687.00","$ 8,90,94,78,415.00"
"Jul 04, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 37,95,81,122.00","$ 9,21,69,41,149.00"
"Jul 03, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 28,08,78,240.00","$ 8,91,27,47,930.00"
"Jul 02, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 35,25,89,827.00","$ 8,84,89,07,883.00"
"Jul 01, 2022",$ 0.07,$ 0.07,$ 0.06,$ 0.07,"$ 47,24,41,458.00","$ 8,77,94,56,012.00"
"Jun 30, 2022",$ 0.07,$ 0.07,$ 0.06,$ 0.07,"$ 56,66,48,029.00","$ 8,76,76,24,633.00"
"Jun 29, 2022",$ 0.07,$ 0.07,$ 0.06,$ 0.07,"$ 59,28,28,738.00","$ 9,21,63,60,367.00"
"Jun 28, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 53,47,93,983.00","$ 8,75,05,29,447.00"
"Jun 27, 2022",$ 0.07,$ 0.08,$ 0.07,$ 0.07,"$ 96,22,50,061.00","$ 9,58,40,39,487.00"
"Jun 26, 2022",$ 0.07,$ 0.08,$ 0.07,$ 0.07,"$ 88,36,89,355.00","$ 9,70,84,05,809.00"
"Jun 25, 2022",$ 0.07,$ 0.07,$ 0.07,$ 0.07,"$ 43,26,71,864.00","$ 9,08,82,98,080.00"
"Jun 24, 2022",$ 0.06,$ 0.07,$ 0.06,$ 0.07,"$ 51,47,29,444.00","$ 8,90,54,03,066.00"
"Jun 23, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 43,41,69,751.00","$ 8,49,52,21,692.00"
"Jun 22, 2022",$ 0.07,$ 0.07,$ 0.06,$ 0.06,"$ 63,36,19,298.00","$ 8,18,73,05,661.00"
"Jun 21, 2022",$ 0.06,$ 0.07,$ 0.06,$ 0.07,"$ 1,05,18,99,538.00","$ 8,69,94,04,142.00"
"Jun 20, 2022",$ 0.06,$ 0.06,$ 0.06,$ 0.06,"$ 49,90,18,791.00","$ 7,98,37,00,626.00"
"Jun 19, 2022",$ 0.05,$ 0.06,$ 0.05,$ 0.06,"$ 1,16,61,63,984.00","$ 8,01,27,37,057.00"
"Jun 18, 2022",$ 0.06,$ 0.06,$ 0.05,$ 0.05,"$ 65,23,45,943.00","$ 7,03,31,63,720.00"
"Jun 17, 2022",$ 0.06,$ 0.06,$ 0.05,$ 0.06,"$ 38,38,30,484.00","$ 7,56,15,31,503.00"
"Jun 16, 2022",$ 0.06,$ 0.06,$ 0.05,$ 0.06,"$ 72,44,79,688.00","$ 7,30,07,46,597.00"
"Jun 15, 2022",$ 0.06,$ 0.06,$ 0.05,$ 0.06,"$ 1,12,22,84,662.00","$ 8,35,82,69,936.00"
"Jun 14, 2022",$ 0.05,$ 0.06,$ 0.05,$ 0.06,"$ 90,89,21,329.00","$ 7,37,53,99,855.00"
"Jun 13, 2022",$ 0.06,$ 0.07,$ 0.05,$ 0.05,"$ 1,46,52,81,537.00","$ 7,15,37,31,599.00"
"Jun 12, 2022",$ 0.07,$ 0.07,$ 0.06,$ 0.06,"$ 70,81,56,957.00","$ 8,53,55,32,362.00"
"Jun 11, 2022",$ 0.08,$ 0.08,$ 0.07,$ 0.07,"$ 49,71,84,012.00","$ 9,27,30,62,891.00"
"Jun 10, 2022",$ 0.08,$ 0.08,$ 0.07,$ 0.08,"$ 43,15,20,761.00","$ 10,01,05,09,251.00"
"Jun 09, 2022",$ 0.08,$ 0.08,$ 0.08,$ 0.08,"$ 27,46,73,852.00","$ 10,52,56,31,751.00"
"Jun 08, 2022",$ 0.08,$ 0.08,$ 0.08,$ 0.08,"$ 32,80,46,389.00","$ 10,53,92,76,547.00"
"Jun 07, 2022",$ 0.08,$ 0.08,$ 0.08,$ 0.08,"$ 50,96,42,725.00","$ 10,68,17,46,082.00"
"Jun 06, 2022",$ 0.08,$ 0.08,$ 0.08,$ 0.08,"$ 50,37,07,292.00","$ 10,94,92,58,722.00"
"Jun 05, 2022",$ 0.08,$ 0.08,$ 0.08,$ 0.08,"$ 28,26,24,184.00","$ 10,77,67,04,002.00"
"Jun 04, 2022",$ 0.08,$ 0.08,$ 0.08,$ 0.08,"$ 35,03,29,772.00","$ 10,84,94,74,464.00"
"Jun 03, 2022",$ 0.08,$ 0.08,$ 0.08,$ 0.08,"$ 40,33,39,248.00","$ 10,67,23,23,806.00"
"Jun 02, 2022",$ 0.08,$ 0.08,$ 0.08,$ 0.08,"$ 43,45,10,607.00","$ 10,98,14,46,414.00"
"Jun 01, 2022",$ 0.09,$ 0.09,$ 0.08,$ 0.08,"$ 83,07,48,610.00","$ 10,75,37,79,788.00"
"May 31, 2022",$ 0.09,$ 0.09,$ 0.08,$ 0.09,"$ 67,24,44,588.00","$ 11,39,17,26,302.00"
"May 30, 2022",$ 0.08,$ 0.09,$ 0.08,$ 0.09,"$ 69,06,96,756.00","$ 11,65,78,55,630.00"
"May 29, 2022",$ 0.08,$ 0.08,$ 0.08,$ 0.08,"$ 39,49,62,471.00","$ 10,96,99,56,872.00"
"May 28, 2022",$ 0.08,$ 0.08,$ 0.08,$ 0.08,"$ 53,55,39,620.00","$ 10,85,76,77,366.00"
"May 27, 2022",$ 0.08,$ 0.09,$ 0.08,$ 0.08,"$ 1,31,00,57,650.00","$ 10,79,07,47,448.00"
"May 26, 2022",$ 0.08,$ 0.08,$ 0.08,$ 0.08,"$ 71,18,90,873.00","$ 10,38,17,05,602.00"
"May 25, 2022",$ 0.08,$ 0.08,$ 0.08,$ 0.08,"$ 41,98,34,752.00","$ 11,00,97,02,756.00"
"May 24, 2022",$ 0.08,$ 0.08,$ 0.08,$ 0.08,"$ 46,24,15,724.00","$ 11,09,62,33,388.00"
"May 23, 2022",$ 0.09,$ 0.09,$ 0.08,$ 0.08,"$ 50,73,85,171.00","$ 11,04,52,37,305.00"
"May 22, 2022",$ 0.08,$ 0.09,$ 0.08,$ 0.09,"$ 37,50,26,021.00","$ 11,42,36,43,528.00"
"May 21, 2022",$ 0.08,$ 0.09,$ 0.08,$ 0.08,"$ 33,52,46,011.00","$ 11,20,57,43,624.00"
"May 20, 2022",$ 0.09,$ 0.09,$ 0.08,$ 0.08,"$ 51,85,56,378.00","$ 11,14,12,99,048.00"
"May 19, 2022",$ 0.08,$ 0.09,$ 0.08,$ 0.09,"$ 61,38,01,947.00","$ 11,50,55,46,741.00"
"May 18, 2022",$ 0.09,$ 0.09,$ 0.08,$ 0.08,"$ 55,82,57,804.00","$ 11,09,77,91,216.00"
"May 17, 2022",$ 0.09,$ 0.09,$ 0.09,$ 0.09,"$ 56,08,00,173.00","$ 11,96,86,48,400.00"
"May 16, 2022",$ 0.09,$ 0.09,$ 0.09,$ 0.09,"$ 60,65,21,740.00","$ 11,65,39,43,120.00"
"May 15, 2022",$ 0.09,$ 0.09,$ 0.09,$ 0.09,"$ 65,19,00,826.00","$ 12,31,75,27,158.00"
"May 14, 2022",$ 0.09,$ 0.09,$ 0.08,$ 0.09,"$ 90,24,79,951.00","$ 11,91,33,57,725.00"
"May 13, 2022",$ 0.08,$ 0.09,$ 0.08,$ 0.09,"$ 1,44,43,50,618.00","$ 11,71,88,76,379.00"
