Date,Open,High,Low,Close,Volume,Market Cap
"Jul 13, 2020","$ 9,277.20","$ 9,306.40","$ 9,224.29","$ 9,243.61","$ 17,51,98,21,266.00","$ 1,70,37,96,77,119.00"
"Jul 12, 2020","$ 9,241.06","$ 9,319.42","$ 9,197.45","$ 9,276.50","$ 14,45,23,61,907.00","$ 1,70,97,74,22,928.00"
"Jul 11, 2020","$ 9,277.51","$ 9,293.53","$ 9,199.49","$ 9,240.35","$ 13,24,99,10,444.00","$ 1,70,30,22,34,778.00"
"Jul 10, 2020","$ 9,273.36","$ 9,287.47","$ 9,118.00","$ 9,278.81","$ 16,86,00,35,605.00","$ 1,71,00,19,33,827.00"
"Jul 09, 2020","$ 9,427.99","$ 9,431.38","$ 9,235.00","$ 9,277.97","$ 18,00,07,02,524.00","$ 1,70,97,72,31,638.00"
"Jul 08, 2020","$ 9,253.02","$ 9,450.34","$ 9,249.50","$ 9,428.33","$ 19,70,23,59,883.00","$ 1,73,73,85,43,115.00"
"Jul 07, 2020","$ 9,349.16","$ 9,360.62","$ 9,201.82","$ 9,252.28","$ 13,83,96,52,595.00","$ 1,70,48,54,72,276.00"
"Jul 06, 2020","$ 9,072.85","$ 9,375.47","$ 9,058.66","$ 9,375.47","$ 17,88,92,63,252.00","$ 1,72,74,61,03,840.00"
"Jul 05, 2020","$ 9,126.09","$ 9,162.18","$ 8,977.02","$ 9,073.94","$ 12,90,34,06,143.00","$ 1,67,18,17,26,154.00"
"Jul 04, 2020","$ 9,084.23","$ 9,183.30","$ 9,053.63","$ 9,132.49","$ 12,29,05,28,515.00","$ 1,68,25,10,76,678.00"
"Jul 03, 2020","$ 9,124.84","$ 9,202.34","$ 9,058.79","$ 9,087.30","$ 13,07,89,70,999.00","$ 1,67,40,97,20,388.00"
"Jul 02, 2020","$ 9,231.14","$ 9,274.96","$ 9,036.62","$ 9,123.41","$ 16,33,89,16,796.00","$ 1,68,06,55,86,387.00"
"Jul 01, 2020","$ 9,145.99","$ 9,309.75","$ 9,104.73","$ 9,228.33","$ 15,97,15,50,355.00","$ 1,69,98,87,56,578.00"
"Jun 30, 2020","$ 9,185.58","$ 9,217.84","$ 9,084.84","$ 9,137.99","$ 15,73,57,97,744.00","$ 1,68,31,56,06,321.00"
"Jun 29, 2020","$ 9,140.03","$ 9,237.57","$ 9,041.88","$ 9,190.85","$ 16,46,05,47,078.00","$ 1,69,28,06,59,246.00"
"Jun 28, 2020","$ 9,048.46","$ 9,197.55","$ 8,975.53","$ 9,143.58","$ 14,56,08,70,760.00","$ 1,68,40,18,06,137.00"
"Jun 27, 2020","$ 9,167.82","$ 9,207.81","$ 8,998.22","$ 9,045.39","$ 17,27,30,93,144.00","$ 1,66,58,48,31,506.00"
"Jun 26, 2020","$ 9,260.99","$ 9,310.52","$ 9,101.74","$ 9,162.92","$ 18,34,14,65,837.00","$ 1,68,74,13,67,622.00"
"Jun 25, 2020","$ 9,314.13","$ 9,340.16","$ 9,095.32","$ 9,264.81","$ 18,61,60,48,626.00","$ 1,70,60,82,89,504.00"
"Jun 24, 2020","$ 9,632.15","$ 9,680.37","$ 9,278.23","$ 9,313.61","$ 18,96,17,16,076.00","$ 1,71,49,87,81,280.00"
"Jun 23, 2020","$ 9,644.08","$ 9,670.54","$ 9,547.25","$ 9,629.66","$ 17,00,64,33,272.00","$ 1,77,31,00,52,079.00"
"Jun 22, 2020","$ 9,300.92","$ 9,655.07","$ 9,296.87","$ 9,648.72","$ 21,10,40,09,514.00","$ 1,77,65,13,97,437.00"
"Jun 21, 2020","$ 9,330.93","$ 9,401.11","$ 9,300.43","$ 9,303.63","$ 15,32,43,01,169.00","$ 1,71,28,94,15,079.00"
"Jun 20, 2020","$ 9,290.96","$ 9,394.97","$ 9,247.38","$ 9,332.34","$ 17,13,05,41,557.00","$ 1,71,80,94,38,651.00"
"Jun 19, 2020","$ 9,410.29","$ 9,440.88","$ 9,274.30","$ 9,288.02","$ 19,63,22,23,107.00","$ 1,70,98,56,25,732.00"
"Jun 18, 2020","$ 9,481.57","$ 9,482.78","$ 9,328.40","$ 9,411.84","$ 17,77,00,83,003.00","$ 1,73,25,66,88,664.00"
"Jun 17, 2020","$ 9,533.78","$ 9,540.42","$ 9,327.34","$ 9,480.26","$ 20,17,77,09,879.00","$ 1,74,50,88,05,561.00"
"Jun 16, 2020","$ 9,454.27","$ 9,579.43","$ 9,400.45","$ 9,538.02","$ 21,56,55,37,209.00","$ 1,75,56,39,63,385.00"
"Jun 15, 2020","$ 9,386.04","$ 9,504.86","$ 8,990.18","$ 9,450.70","$ 26,69,97,04,768.00","$ 1,73,94,76,07,772.00"
"Jun 14, 2020","$ 9,477.55","$ 9,482.27","$ 9,347.59","$ 9,386.79","$ 18,99,17,32,746.00","$ 1,72,76,32,39,787.00"
"Jun 13, 2020","$ 9,480.74","$ 9,493.21","$ 9,396.01","$ 9,475.28","$ 17,56,43,22,315.00","$ 1,74,38,18,19,725.00"
"Jun 12, 2020","$ 9,320.69","$ 9,540.47","$ 9,285.85","$ 9,480.84","$ 22,61,05,64,515.00","$ 1,74,47,48,96,922.00"
"Jun 11, 2020","$ 9,870.08","$ 9,938.30","$ 9,263.07","$ 9,321.78","$ 30,24,71,43,440.00","$ 1,71,53,81,33,043.00"
"Jun 10, 2020","$ 9,794.12","$ 9,908.90","$ 9,728.29","$ 9,870.09","$ 25,70,65,67,601.00","$ 1,81,61,67,65,438.00"
"Jun 09, 2020","$ 9,774.36","$ 9,836.37","$ 9,664.72","$ 9,795.70","$ 23,71,78,42,783.00","$ 1,80,23,78,17,527.00"
"Jun 08, 2020","$ 9,760.06","$ 9,782.31","$ 9,675.89","$ 9,771.49","$ 21,48,63,46,312.00","$ 1,79,78,25,76,534.00"
"Jun 07, 2020","$ 9,653.00","$ 9,768.50","$ 9,458.15","$ 9,758.85","$ 25,01,52,50,846.00","$ 1,79,54,02,53,701.00"
"Jun 06, 2020","$ 9,664.90","$ 9,773.43","$ 9,591.02","$ 9,653.68","$ 20,43,84,19,222.00","$ 1,77,59,56,57,884.00"
"Jun 05, 2020","$ 9,800.22","$ 9,869.24","$ 9,663.22","$ 9,665.53","$ 23,50,96,28,646.00","$ 1,77,80,18,25,145.00"
"Jun 04, 2020","$ 9,655.85","$ 9,887.61","$ 9,525.25","$ 9,800.64","$ 25,92,18,05,072.00","$ 1,80,27,61,53,545.00"
"Jun 03, 2020","$ 9,533.76","$ 9,682.86","$ 9,471.85","$ 9,656.72","$ 25,00,74,59,262.00","$ 1,77,61,96,31,126.00"
"Jun 02, 2020","$ 10,162.97","$ 10,182.34","$ 9,460.57","$ 9,529.80","$ 39,13,72,52,109.00","$ 1,75,27,72,18,229.00"
"Jun 01, 2020","$ 9,463.61","$ 10,199.56","$ 9,450.90","$ 10,167.27","$ 35,19,89,01,068.00","$ 1,86,99,34,05,740.00"
"May 31, 2020","$ 9,700.11","$ 9,700.34","$ 9,432.30","$ 9,461.06","$ 27,77,32,90,299.00","$ 1,73,99,71,51,930.00"
"May 30, 2020","$ 9,438.91","$ 9,704.03","$ 9,366.73","$ 9,700.41","$ 32,72,29,75,141.00","$ 1,78,39,01,29,758.00"
"May 29, 2020","$ 9,528.36","$ 9,573.67","$ 9,379.34","$ 9,439.12","$ 32,89,66,42,044.00","$ 1,73,57,57,56,364.00"
"May 28, 2020","$ 9,184.94","$ 9,546.32","$ 9,148.46","$ 9,525.75","$ 34,36,70,73,114.00","$ 1,75,16,12,35,290.00"
"May 27, 2020","$ 8,837.38","$ 9,203.32","$ 8,834.16","$ 9,181.02","$ 32,74,05,36,902.00","$ 1,68,81,47,00,531.00"
"May 26, 2020","$ 8,909.59","$ 8,991.97","$ 8,757.29","$ 8,835.05","$ 29,58,41,86,947.00","$ 1,62,44,55,35,235.00"
"May 25, 2020","$ 8,786.11","$ 8,951.01","$ 8,719.67","$ 8,906.93","$ 31,28,81,57,264.00","$ 1,63,76,04,53,116.00"
"May 24, 2020","$ 9,212.28","$ 9,288.40","$ 8,787.25","$ 8,790.37","$ 32,51,88,03,300.00","$ 1,61,61,04,14,643.00"
"May 23, 2020","$ 9,185.06","$ 9,302.50","$ 9,118.11","$ 9,209.29","$ 27,72,78,66,812.00","$ 1,69,30,54,92,440.00"
"May 22, 2020","$ 9,080.33","$ 9,232.94","$ 9,008.64","$ 9,182.58","$ 29,81,07,73,699.00","$ 1,68,80,76,19,957.00"
"May 21, 2020","$ 9,522.74","$ 9,555.24","$ 8,869.93","$ 9,081.76","$ 39,32,61,60,532.00","$ 1,66,94,79,87,864.00"
"May 20, 2020","$ 9,725.33","$ 9,804.79","$ 9,447.20","$ 9,522.98","$ 36,54,62,39,703.00","$ 1,75,05,09,63,475.00"
"May 19, 2020","$ 9,727.06","$ 9,836.05","$ 9,539.62","$ 9,729.04","$ 39,25,42,88,955.00","$ 1,78,83,16,35,026.00"
"May 18, 2020","$ 9,675.69","$ 9,906.03","$ 9,570.36","$ 9,726.57","$ 41,82,71,39,896.00","$ 1,78,77,94,83,464.00"
"May 17, 2020","$ 9,374.93","$ 9,823.00","$ 9,349.55","$ 9,670.74","$ 40,08,42,50,663.00","$ 1,77,74,54,04,470.00"
"May 16, 2020","$ 9,333.24","$ 9,564.20","$ 9,260.69","$ 9,377.01","$ 36,16,47,66,408.00","$ 1,72,34,09,56,579.00"
"May 15, 2020","$ 9,734.29","$ 9,755.83","$ 9,261.40","$ 9,328.20","$ 48,15,88,02,327.00","$ 1,71,43,63,41,789.00"
"May 14, 2020","$ 9,271.33","$ 9,793.27","$ 9,255.03","$ 9,733.72","$ 56,42,69,07,637.00","$ 1,78,88,16,41,547.00"
"May 13, 2020","$ 8,805.39","$ 9,317.88","$ 8,805.39","$ 9,269.99","$ 45,55,81,44,023.00","$ 1,70,35,27,10,071.00"
"May 12, 2020","$ 8,610.39","$ 8,949.90","$ 8,569.64","$ 8,804.48","$ 42,14,27,17,533.00","$ 1,61,79,15,77,301.00"
"May 11, 2020","$ 8,755.54","$ 9,033.47","$ 8,374.32","$ 8,601.80","$ 57,11,98,58,802.00","$ 1,58,05,92,35,276.00"
"May 10, 2020","$ 9,591.17","$ 9,595.58","$ 8,395.11","$ 8,756.43","$ 63,32,52,79,337.00","$ 1,60,88,47,55,211.00"
"May 09, 2020","$ 9,840.91","$ 9,913.86","$ 9,580.64","$ 9,593.90","$ 46,56,61,21,841.00","$ 1,76,25,13,95,673.00"
"May 08, 2020","$ 9,936.16","$ 9,996.74","$ 9,767.17","$ 9,842.67","$ 51,78,07,48,042.00","$ 1,80,80,48,59,844.00"
"May 07, 2020","$ 9,261.90","$ 9,992.66","$ 9,138.32","$ 9,951.52","$ 61,11,27,00,562.00","$ 1,82,78,73,76,637.00"
"May 06, 2020","$ 9,007.44","$ 9,411.47","$ 8,966.71","$ 9,268.76","$ 49,37,18,86,931.00","$ 1,70,22,96,20,935.00"
"May 05, 2020","$ 8,912.83","$ 9,062.41","$ 8,856.83","$ 9,003.07","$ 43,14,84,62,663.00","$ 1,65,33,24,88,792.00"
"May 04, 2020","$ 8,895.74","$ 8,956.91","$ 8,645.02","$ 8,912.65","$ 45,71,87,96,276.00","$ 1,63,65,44,93,632.00"
"May 03, 2020","$ 8,983.61","$ 9,167.78","$ 8,830.97","$ 8,897.47","$ 47,10,17,85,174.00","$ 1,63,35,81,89,151.00"
"May 02, 2020","$ 8,869.06","$ 9,007.19","$ 8,811.37","$ 8,988.60","$ 40,13,43,88,683.00","$ 1,65,01,23,07,600.00"
"May 01, 2020","$ 8,672.78","$ 9,048.02","$ 8,667.76","$ 8,864.77","$ 44,06,83,89,997.00","$ 1,62,72,26,52,380.00"
"Apr 30, 2020","$ 8,797.67","$ 9,440.65","$ 8,533.26","$ 8,658.55","$ 66,96,46,29,541.00","$ 1,58,92,21,33,909.00"
"Apr 29, 2020","$ 7,806.71","$ 8,871.75","$ 7,786.05","$ 8,801.04","$ 60,20,10,52,203.00","$ 1,61,52,24,71,385.00"
"Apr 28, 2020","$ 7,796.97","$ 7,814.53","$ 7,730.81","$ 7,807.06","$ 33,18,79,59,921.00","$ 1,43,26,62,52,261.00"
"Apr 27, 2020","$ 7,679.42","$ 7,795.60","$ 7,679.42","$ 7,795.60","$ 36,16,21,44,725.00","$ 1,43,04,09,88,590.00"
"Apr 26, 2020","$ 7,570.14","$ 7,700.59","$ 7,561.41","$ 7,679.87","$ 33,07,01,54,491.00","$ 1,40,90,38,67,573.00"
"Apr 25, 2020","$ 7,550.48","$ 7,641.36","$ 7,521.67","$ 7,569.94","$ 32,94,15,41,447.00","$ 1,38,87,40,72,264.00"
"Apr 24, 2020","$ 7,434.18","$ 7,574.20","$ 7,434.18","$ 7,550.90","$ 34,63,65,26,286.00","$ 1,38,51,20,29,491.00"
"Apr 23, 2020","$ 7,121.31","$ 7,491.78","$ 7,081.59","$ 7,429.72","$ 43,50,07,82,316.00","$ 1,36,27,56,38,031.00"
"Apr 22, 2020","$ 6,879.44","$ 7,145.87","$ 6,867.78","$ 7,117.21","$ 33,24,91,53,866.00","$ 1,30,53,09,16,077.00"
"Apr 21, 2020","$ 6,879.78","$ 6,934.55","$ 6,834.44","$ 6,880.32","$ 32,58,97,41,511.00","$ 1,26,17,52,38,603.00"
"Apr 20, 2020","$ 7,186.87","$ 7,240.29","$ 6,835.50","$ 6,881.96","$ 37,74,71,13,936.00","$ 1,26,19,22,39,912.00"
"Apr 19, 2020","$ 7,260.92","$ 7,280.52","$ 7,167.05","$ 7,189.42","$ 31,31,12,10,215.00","$ 1,31,81,58,53,850.00"
"Apr 18, 2020","$ 7,092.29","$ 7,269.96","$ 7,089.25","$ 7,257.66","$ 32,44,71,88,386.00","$ 1,33,05,31,36,876.00"
"Apr 17, 2020","$ 7,116.55","$ 7,167.18","$ 7,050.33","$ 7,096.18","$ 32,51,34,23,567.00","$ 1,30,07,84,72,088.00"
"Apr 16, 2020","$ 6,640.45","$ 7,134.45","$ 6,555.50","$ 7,116.80","$ 46,78,32,42,377.00","$ 1,30,44,54,13,270.00"
"Apr 15, 2020","$ 6,845.56","$ 6,928.66","$ 6,633.40","$ 6,642.11","$ 32,28,83,11,031.00","$ 1,21,73,19,40,639.00"
"Apr 14, 2020","$ 6,843.28","$ 6,958.56","$ 6,793.82","$ 6,842.43","$ 34,11,04,34,052.00","$ 1,25,38,86,87,977.00"
"Apr 13, 2020","$ 6,965.62","$ 6,965.62","$ 6,668.26","$ 6,845.04","$ 38,61,93,08,647.00","$ 1,25,42,22,21,237.00"
"Apr 12, 2020","$ 6,858.07","$ 7,119.95","$ 6,811.08","$ 6,971.09","$ 35,75,95,67,632.00","$ 1,27,71,68,46,208.00"
"Apr 11, 2020","$ 6,867.44","$ 6,926.07","$ 6,789.92","$ 6,859.08","$ 31,22,20,85,946.00","$ 1,25,65,16,23,116.00"
"Apr 10, 2020","$ 7,303.82","$ 7,303.82","$ 6,802.47","$ 6,865.49","$ 43,62,28,40,992.00","$ 1,25,75,54,96,117.00"
"Apr 09, 2020","$ 7,337.97","$ 7,341.45","$ 7,179.09","$ 7,302.09","$ 34,81,51,39,178.00","$ 1,33,73,78,57,010.00"
"Apr 08, 2020","$ 7,179.28","$ 7,356.22","$ 7,153.31","$ 7,334.10","$ 37,56,32,49,549.00","$ 1,34,30,98,95,036.00"
"Apr 07, 2020","$ 7,273.64","$ 7,427.94","$ 7,136.71","$ 7,176.41","$ 44,24,34,82,668.00","$ 1,31,40,92,99,432.00"
"Apr 06, 2020","$ 6,788.05","$ 7,271.78","$ 6,782.89","$ 7,271.78","$ 46,89,69,04,615.00","$ 1,33,14,04,00,948.00"
"Apr 05, 2020","$ 6,862.54","$ 6,883.41","$ 6,715.93","$ 6,791.13","$ 29,51,04,09,856.00","$ 1,24,32,88,53,512.00"
"Apr 04, 2020","$ 6,738.38","$ 6,878.95","$ 6,696.48","$ 6,867.53","$ 33,18,59,88,584.00","$ 1,25,71,28,34,530.00"
"Apr 03, 2020","$ 6,797.40","$ 7,003.22","$ 6,673.34","$ 6,733.39","$ 38,97,65,04,903.00","$ 1,23,24,40,51,100.00"
"Apr 02, 2020","$ 6,606.78","$ 7,088.25","$ 6,595.92","$ 6,793.62","$ 47,66,06,46,124.00","$ 1,24,33,51,30,640.00"
"Apr 01, 2020","$ 6,437.32","$ 6,612.57","$ 6,202.37","$ 6,606.78","$ 40,34,64,26,266.00","$ 1,20,90,30,14,693.00"
"Mar 31, 2020","$ 6,430.61","$ 6,504.52","$ 6,374.16","$ 6,438.64","$ 32,78,64,68,812.00","$ 1,17,81,40,77,267.00"
"Mar 30, 2020","$ 5,925.54","$ 6,517.20","$ 5,903.23","$ 6,429.84","$ 37,10,16,51,525.00","$ 1,17,64,01,43,688.00"
"Mar 29, 2020","$ 6,245.62","$ 6,250.47","$ 5,920.09","$ 5,922.04","$ 28,37,36,90,931.00","$ 1,08,33,85,20,156.00"
"Mar 28, 2020","$ 6,467.25","$ 6,467.50","$ 6,117.84","$ 6,242.19","$ 34,88,52,25,901.00","$ 1,14,18,36,89,641.00"
"Mar 27, 2020","$ 6,719.39","$ 6,793.84","$ 6,466.70","$ 6,469.80","$ 34,58,55,98,367.00","$ 1,18,33,60,82,172.00"
"Mar 26, 2020","$ 6,675.17","$ 6,735.46","$ 6,590.96","$ 6,716.44","$ 35,31,97,97,642.00","$ 1,22,83,43,75,216.00"
"Mar 25, 2020","$ 6,738.72","$ 6,892.51","$ 6,536.93","$ 6,681.06","$ 44,59,01,07,888.00","$ 1,22,17,40,09,143.00"
"Mar 24, 2020","$ 6,436.64","$ 6,789.02","$ 6,411.07","$ 6,734.80","$ 48,22,19,10,672.00","$ 1,23,14,89,17,787.00"
"Mar 23, 2020","$ 5,831.37","$ 6,443.93","$ 5,785.00","$ 6,416.31","$ 46,49,19,16,000.00","$ 1,17,31,47,76,187.00"
"Mar 22, 2020","$ 6,185.56","$ 6,359.70","$ 5,823.71","$ 5,830.25","$ 40,09,96,64,740.00","$ 1,06,59,11,96,069.00"
"Mar 21, 2020","$ 6,206.52","$ 6,378.14","$ 5,932.82","$ 6,185.07","$ 42,49,43,90,880.00","$ 1,13,06,81,92,795.00"
"Mar 20, 2020","$ 6,191.65","$ 6,844.26","$ 5,865.78","$ 6,198.78","$ 54,44,29,76,103.00","$ 1,13,30,92,45,860.00"
"Mar 19, 2020","$ 5,245.42","$ 6,329.74","$ 5,236.97","$ 6,191.19","$ 51,00,07,31,797.00","$ 1,13,16,20,79,956.00"
"Mar 18, 2020","$ 5,227.11","$ 5,331.83","$ 5,069.34","$ 5,238.44","$ 37,87,88,01,016.00","$ 95,74,07,15,529.00"
"Mar 17, 2020","$ 5,002.58","$ 5,371.35","$ 4,981.91","$ 5,225.63","$ 38,62,26,42,935.00","$ 95,49,99,41,183.00"
"Mar 16, 2020","$ 5,385.23","$ 5,385.23","$ 4,575.36","$ 5,014.48","$ 45,36,80,26,430.00","$ 91,63,34,78,850.00"
"Mar 15, 2020","$ 5,201.07","$ 5,836.65","$ 5,169.28","$ 5,392.31","$ 33,99,78,89,639.00","$ 98,53,00,59,890.00"
"Mar 14, 2020","$ 5,573.08","$ 5,625.23","$ 5,125.07","$ 5,200.37","$ 36,15,45,06,008.00","$ 95,01,49,81,944.00"
"Mar 13, 2020","$ 5,017.83","$ 5,838.11","$ 4,106.98","$ 5,563.71","$ 74,15,67,72,075.00","$ 1,01,64,46,13,038.00"
"Mar 12, 2020","$ 7,913.62","$ 7,929.12","$ 4,860.35","$ 4,970.79","$ 53,98,03,57,243.00","$ 90,80,46,13,601.00"
"Mar 11, 2020","$ 7,910.09","$ 7,950.81","$ 7,642.81","$ 7,911.43","$ 38,68,27,62,605.00","$ 1,44,50,84,02,671.00"
"Mar 10, 2020","$ 7,922.15","$ 8,136.95","$ 7,814.76","$ 7,909.73","$ 42,21,39,40,994.00","$ 1,44,46,55,67,734.00"
"Mar 09, 2020","$ 8,111.15","$ 8,177.79","$ 7,690.10","$ 7,923.64","$ 46,93,69,95,808.00","$ 1,44,70,63,53,758.00"
"Mar 08, 2020","$ 8,908.21","$ 8,914.34","$ 8,105.25","$ 8,108.12","$ 39,97,31,02,121.00","$ 1,48,06,02,84,561.00"
"Mar 07, 2020","$ 9,121.60","$ 9,163.22","$ 8,890.74","$ 8,909.95","$ 36,21,69,30,370.00","$ 1,62,68,49,45,903.00"
"Mar 06, 2020","$ 9,078.31","$ 9,167.70","$ 9,032.08","$ 9,122.55","$ 40,82,68,85,651.00","$ 1,66,54,82,61,960.00"
"Mar 05, 2020","$ 8,760.29","$ 9,142.05","$ 8,757.25","$ 9,078.76","$ 39,69,80,54,597.00","$ 1,65,73,16,79,918.00"
"Mar 04, 2020","$ 8,788.54","$ 8,843.37","$ 8,712.43","$ 8,755.25","$ 34,74,67,06,368.00","$ 1,59,80,78,57,328.00"
